Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
03/17/2024 15:00,"12,247.90","1,340.12","6,591.20","1,136.02","10,598.90","3,909.29","6,758.12","1,225.55","43,807.10"
03/17/2024 16:00,"12,202.28","1,344.77","6,537.75","1,128.00","10,680.21","3,947.68","6,795.75","1,202.61","43,839.04"
03/17/2024 17:00,"12,187.88","1,359.67","6,593.60","1,140.89","10,851.36","3,945.81","6,790.47","1,194.53","44,064.20"
03/17/2024 18:00,"12,307.94","1,407.16","6,596.18","1,158.76","11,104.62","3,887.28","6,895.96","1,205.94","44,563.86"
03/17/2024 19:00,"12,317.56","1,435.08","6,582.37","1,178.87","11,320.67","3,850.98","6,978.70","1,234.84","44,899.08"
03/17/2024 20:00,"12,358.90","1,464.84","6,572.39","1,208.46","11,589.62","3,847.89","7,097.07","1,259.35","45,398.52"
03/17/2024 21:00,"12,393.33","1,470.48","6,620.54","1,265.34","11,863.46","3,845.99","7,216.42","1,293.75","45,969.32"
03/17/2024 22:00,"12,078.88","1,376.59","6,478.47","1,248.15","11,564.21","3,806.87","7,040.42","1,272.43","44,866.03"
03/17/2024 23:00,"11,524.57","1,322.75","6,394.01","1,203.61","10,903.09","3,634.04","6,639.54","1,224.26","42,845.88"
03/17/2024 24:00,"10,870.08","1,224.13","6,427.52","1,166.07","10,113.96","3,369.42","6,165.29","1,178.84","40,515.31"
03/18/2024 01:00,"10,330.70","1,184.16","6,511.85","1,147.71","9,576.35","3,137.98","5,809.10","1,114.08","38,811.93"
03/18/2024 02:00,"10,024.19","1,142.09","6,557.91","1,141.67","9,241.76","2,931.86","5,543.11","1,097.77","37,680.35"
03/18/2024 03:00,"9,767.22","1,106.70","6,566.17","1,132.84","8,979.81","2,988.57","5,444.42","1,087.93","37,073.66"
03/18/2024 04:00,"9,700.59","1,120.53","6,536.22","1,138.66","8,987.07","2,939.37","5,387.06","1,096.07","36,905.57"
03/18/2024 05:00,"9,881.92","1,156.89","6,536.13","1,166.09","9,365.19","2,940.92","5,540.94","1,113.42","37,701.51"
03/18/2024 06:00,"10,384.08","1,243.56","6,582.81","1,218.17","10,257.67","3,057.25","5,877.25","1,166.04","39,786.81"
03/18/2024 07:00,"10,976.75","1,397.96","6,477.47","1,332.56","11,638.28","3,319.13","6,473.50","1,272.30","42,887.95"
03/18/2024 08:00,"11,208.06","1,500.20","6,488.05","1,400.58","12,423.69","3,374.68","6,849.11","1,322.64","44,567.00"
03/18/2024 09:00,"11,287.15","1,511.01","6,575.83","1,398.87","12,486.94","3,377.74","6,960.78","1,315.93","44,914.26"
03/18/2024 10:00,"11,460.18","1,496.18","6,620.79","1,394.56","12,347.03","3,291.71","6,901.49","1,302.93","44,814.87"
03/18/2024 11:00,"11,582.16","1,508.67","6,646.30","1,366.71","12,170.16","3,370.55","6,775.08","1,252.73","44,672.36"
03/18/2024 12:00,"11,716.94","1,477.69","6,748.66","1,328.05","11,977.73","3,366.92","6,819.61","1,208.63","44,644.22"
03/18/2024 13:00,"11,737.57","1,440.13","6,677.51","1,296.09","11,717.09","3,470.01","6,788.74","1,162.43","44,289.58"
03/18/2024 14:00,"11,942.89","1,443.32","6,641.37","1,277.46","11,510.59","3,451.09","6,756.09","1,147.73","44,170.53"
03/18/2024 15:00,"11,964.42","1,445.54","6,626.12","1,270.22","11,326.72","3,427.92","6,728.00","1,154.44","43,943.39"
03/18/2024 16:00,"12,002.42","1,435.77","6,636.76","1,254.58","11,141.52","3,374.90","6,718.49","1,152.45","43,716.91"
03/18/2024 17:00,"11,884.98","1,452.73","6,690.54","1,252.49","11,250.25","3,339.67","6,809.96","1,167.23","43,847.84"
03/18/2024 18:00,"11,836.94","1,469.43","6,655.26","1,226.72","11,509.66","3,425.40","6,921.26","1,177.34","44,222.01"
03/18/2024 19:00,"11,708.90","1,502.97","6,592.86","1,216.63","11,805.05","3,442.54","7,076.30","1,195.89","44,541.15"
03/18/2024 20:00,"11,600.28","1,555.72","6,161.99","1,126.16","11,992.36","3,454.34","7,168.28","1,209.25","44,268.39"
03/18/2024 21:00,"11,772.55","1,644.76","6,341.14","1,249.91","12,443.49","3,580.96","7,358.00","1,259.47","45,650.28"
03/18/2024 22:00,"11,585.02","1,612.39","6,521.04","1,257.85","12,364.37","3,549.73","7,213.49","1,241.65","45,345.55"
03/18/2024 23:00,"11,091.45","1,458.96","6,432.54","1,230.82","11,747.29","3,360.66","6,819.09","1,209.17","43,349.98"
03/18/2024 24:00,"10,497.60","1,447.01","6,320.23","1,201.67","10,974.34","3,149.13","6,354.82","1,157.77","41,102.58"
03/19/2024 01:00,"10,015.41","1,374.70","6,347.75","1,185.17","10,548.32","2,960.02","6,043.27","1,116.51","39,591.17"
03/19/2024 02:00,"9,760.79","1,361.30","6,431.44","1,175.28","10,356.89","2,856.97","5,875.43","1,106.85","38,924.96"
03/19/2024 03:00,"9,627.32","1,335.13","6,404.44","1,184.81","10,357.48","2,795.25","5,794.06","1,105.33","38,603.81"
03/19/2024 04:00,"9,640.74","1,349.96","6,357.81","1,208.10","10,533.18","2,769.49","5,819.71","1,115.77","38,794.75"
03/19/2024 05:00,"9,869.10","1,449.17","6,399.35","1,240.32","10,959.26","2,777.31","5,951.55","1,137.21","39,783.27"
03/19/2024 06:00,"10,479.26","1,587.30","6,444.06","1,311.62","12,012.83","2,913.61","6,330.19","1,195.70","42,274.57"
03/19/2024 07:00,"11,246.00","1,802.80","6,152.22","1,252.38","13,552.47","3,167.03","7,033.91","1,286.17","45,492.99"
03/19/2024 08:00,"11,654.48","1,880.95","5,904.55","1,348.54","14,453.85","3,342.84","7,432.68","1,334.86","47,352.76"
03/19/2024 09:00,"11,748.48","1,875.88","6,256.64","1,408.32","14,149.17","3,309.19","7,470.92","1,319.91","47,538.52"
03/19/2024 10:00,"11,788.77","1,754.09","6,367.13","1,402.50","13,470.82","3,321.49","7,278.24","1,275.63","46,658.68"
03/19/2024 11:00,"11,810.97","1,652.46","6,277.33","1,351.47","12,919.08","3,299.07","6,978.93","1,229.48","45,518.79"
03/19/2024 12:00,"11,746.07","1,549.37","6,199.64","1,293.41","12,295.64","3,303.99","6,823.75","1,192.32","44,404.20"
03/19/2024 13:00,"11,635.04","1,475.92","6,262.57","1,249.58","11,808.41","3,396.44","6,664.70","1,168.52","43,661.18"
03/19/2024 14:00,"11,634.14","1,435.22","6,313.17","1,224.47","11,481.13","3,419.01","6,588.73","1,152.01","43,247.88"
03/19/2024 15:00,"11,577.04","1,373.37","6,283.25","1,200.22","11,127.43","3,408.11","6,596.09","1,143.32","42,708.84"
03/19/2024 16:00,"11,666.56","1,380.16","6,297.68","1,197.46","11,053.76","3,393.08","6,617.74","1,141.27","42,747.71"
03/19/2024 17:00,"11,702.79","1,389.92","6,343.15","1,208.47","11,220.11","3,395.99","6,735.73","1,145.17","43,141.33"
03/19/2024 18:00,"11,646.89","1,396.45","6,355.93","1,213.50","11,397.85","3,428.48","6,889.23","1,154.85","43,483.19"
03/19/2024 19:00,"11,472.12","1,435.72","6,305.52","1,198.30","11,496.24","3,469.56","7,043.53","1,169.15","43,590.13"
03/19/2024 20:00,"11,573.55","1,474.73","6,273.71","1,237.01","11,726.61","3,534.78","7,267.35","1,184.21","44,271.93"
03/19/2024 21:00,"11,677.35","1,541.15","6,297.41","1,265.47","12,042.28","3,659.30","7,460.06","1,231.46","45,174.48"
03/19/2024 22:00,"11,411.78","1,503.18","6,247.60","1,246.38","11,754.30","3,593.75","7,250.27","1,214.45","44,221.71"
03/19/2024 23:00,"10,995.09","1,417.45","6,227.04","1,197.95","11,037.31","3,428.63","6,812.93","1,175.24","42,291.63"
03/19/2024 24:00,"10,347.71","1,280.15","6,136.35","1,142.10","10,136.68","3,145.55","6,347.74","1,115.28","39,651.56"
03/20/2024 01:00,"9,930.63","1,220.45","6,106.17","1,100.73","9,561.85","3,006.15","6,051.13","1,087.20","38,064.31"
03/20/2024 02:00,"9,737.21","1,225.62","6,142.05","1,081.04","9,277.16","2,939.42","5,861.18","1,071.14","37,334.82"
03/20/2024 03:00,"9,700.12","1,207.89","6,199.85","1,081.86","9,165.15","2,816.76","5,747.17","1,068.64","36,987.44"
03/20/2024 04:00,"9,719.08","1,217.16","6,223.28","1,088.58","9,181.90","2,774.43","5,727.68","1,076.21","37,008.33"
03/20/2024 05:00,"9,862.96","1,251.53","6,234.24","1,104.02","9,433.81","2,801.18","5,840.79","1,101.26","37,629.78"
03/20/2024 06:00,"10,368.43","1,346.68","6,287.10","1,159.11","10,239.67","2,956.94","6,198.58","1,149.85","39,706.36"
03/20/2024 07:00,"11,075.18","1,508.12","6,373.13","1,249.39","11,519.28","3,275.35","6,831.92","1,245.30","43,077.66"
03/20/2024 08:00,"11,403.36","1,563.67","6,497.17","1,310.57","12,238.53","3,350.13","7,177.68","1,294.30","44,835.41"
03/20/2024 09:00,"11,460.65","1,556.05","6,365.30","1,263.14","12,221.45","3,284.98","7,177.01","1,260.51","44,589.10"
03/20/2024 10:00,"11,584.66","1,541.05","6,488.51","1,283.99","12,076.64","3,226.54","7,122.71","1,248.16","44,572.26"
03/20/2024 11:00,"11,574.90","1,484.40","6,515.04","1,263.80","11,808.49","3,296.91","7,008.50","1,207.76","44,159.79"
03/20/2024 12:00,"11,615.40","1,460.30","6,519.62","1,240.76","11,516.03","3,303.83","6,984.00","1,193.52","43,833.46"
03/20/2024 13:00,"11,679.65","1,423.75","6,556.61","1,233.89","11,307.47","3,292.17","6,923.25","1,181.76","43,598.53"
03/20/2024 14:00,"11,694.22","1,398.94","6,485.86","1,217.63","11,213.17","3,277.81","6,853.50","1,167.55","43,308.69"
03/20/2024 15:00,"11,807.97","1,388.58","6,520.39","1,225.31","11,412.39","3,289.96","6,740.26","1,169.47","43,554.32"
03/20/2024 16:00,"11,784.36","1,385.81","6,459.66","1,243.11","11,404.84","3,361.17","6,740.70","1,170.80","43,550.45"
03/20/2024 17:00,"11,775.36","1,399.24","6,403.74","1,272.02","11,579.19","3,405.09","6,800.67","1,185.51","43,820.82"
03/20/2024 18:00,"11,716.79","1,421.54","6,370.85","1,269.16","11,814.72","3,465.46","6,918.13","1,192.01","44,168.66"
03/20/2024 19:00,"11,682.16","1,461.26","6,263.26","1,230.11","12,000.36","3,495.41","7,061.53","1,207.64","44,401.73"
03/20/2024 20:00,"11,820.94","1,510.95","6,273.78","1,205.87","12,153.20","3,565.94","7,231.96","1,224.47","44,987.12"
03/20/2024 21:00,"11,869.72","1,536.20","6,372.12","1,275.01","12,342.49","3,665.44","7,358.29","1,241.23","45,660.50"
03/20/2024 22:00,"11,605.82","1,487.47","6,413.87","1,239.53","11,979.68","3,626.92","7,206.06","1,217.38","44,776.73"
03/20/2024 23:00,"11,144.59","1,391.91","6,469.13","1,199.48","11,173.56","3,365.49","6,787.97","1,170.33","42,702.46"
03/20/2024 24:00,"10,597.04","1,294.51","6,475.07","1,114.53","10,270.04","3,096.86","6,313.48","1,121.48","40,283.02"
03/21/2024 01:00,"10,161.01","1,209.29","6,411.26","1,099.48","9,601.41","2,939.01","5,954.49","1,098.40","38,474.33"
03/21/2024 02:00,"9,879.69","1,120.22","6,403.69","1,070.69","9,102.82","2,829.88","5,706.03","1,066.00","37,179.02"
03/21/2024 03:00,"9,732.88","1,098.78","6,380.98","1,051.62","8,872.59","2,757.71","5,599.15","1,058.55","36,552.26"
03/21/2024 04:00,"9,715.73","1,097.42","6,398.46","1,057.27","8,844.37","2,732.81","5,548.04","1,060.48","36,454.59"
03/21/2024 05:00,"9,805.61","1,140.19","6,322.83","1,097.84","8,980.11","2,741.36","5,633.70","1,074.35","36,796.00"
03/21/2024 06:00,"10,314.13","1,237.53","6,257.12","1,142.50","9,645.95","2,857.10","5,940.46","1,105.21","38,500.00"
03/21/2024 07:00,"11,032.91","1,387.63","6,267.52","1,125.48","10,758.89","3,126.43","6,505.84","1,178.45","41,383.14"
03/21/2024 08:00,"11,392.91","1,455.36","6,285.97","1,217.00","11,360.99","3,233.61","6,847.77","1,207.62","43,001.24"
03/21/2024 09:00,"11,544.19","1,481.11","6,374.08","1,286.70","11,434.12","3,211.02","6,929.23","1,182.45","43,442.89"
03/21/2024 10:00,"11,799.01","1,500.69","6,496.92","1,286.83","11,644.38","3,289.84","7,016.42","1,188.09","44,222.19"
03/21/2024 11:00,"11,999.41","1,518.02","6,552.98","1,288.32","11,833.64","3,359.46","7,058.87","1,181.05","44,791.75"
03/21/2024 12:00,"12,069.29","1,509.20","6,531.94","1,292.99","11,910.52","3,480.90","7,058.40","1,184.38","45,037.63"
03/21/2024 13:00,"12,070.39","1,487.75","6,416.67","1,291.18","11,945.32","3,526.73","7,061.75","1,188.46","44,988.24"
03/21/2024 14:00,"12,012.54","1,514.95","6,369.11","1,264.09","11,813.30","3,628.95","7,013.88","1,199.68","44,816.50"
03/21/2024 15:00,"11,900.55","1,493.06","6,409.59","1,261.04","11,675.47","3,721.58","6,908.65","1,204.63","44,574.56"
03/21/2024 16:00,"11,837.94","1,477.13","6,421.39","1,271.99","11,620.81","3,830.01","6,898.61","1,210.15","44,568.04"
03/21/2024 17:00,"11,820.31","1,491.12","6,369.44","1,283.04","11,659.75","3,975.13","7,014.31","1,224.79","44,837.89"
03/21/2024 18:00,"11,815.72","1,496.37","6,369.51","1,255.77","11,754.75","4,045.05","7,167.87","1,234.88","45,139.92"
03/21/2024 19:00,"11,764.99","1,539.18","6,356.99","1,269.53","11,920.71","4,061.74","7,260.35","1,254.83","45,428.32"
03/21/2024 20:00,"11,867.69","1,576.78","6,402.70","1,236.77","12,077.99","3,994.84","7,319.45","1,254.88","45,731.10"
03/21/2024 21:00,"11,878.35","1,580.32","6,256.84","1,245.78","12,055.29","4,012.50","7,471.49","1,268.40","45,768.97"
03/21/2024 22:00,"11,597.87","1,542.74","6,062.41","1,129.53","11,615.30","3,912.94","7,247.35","1,238.05","44,346.20"
03/21/2024 23:00,"11,152.77","1,445.51","5,965.21","1,033.56","10,863.31","3,681.02","6,788.54","1,185.80","42,115.72"
03/21/2024 24:00,"10,631.43","1,341.74","6,233.95","1,149.23","10,161.70","3,434.30","6,331.45","1,116.69","40,400.49"
03/22/2024 01:00,"10,125.09","1,249.29","6,090.70","1,141.66","9,654.38","3,158.33","5,980.22","1,082.52","38,482.18"
03/22/2024 02:00,"9,694.79","1,227.24","6,199.83","1,135.06","9,291.27","2,955.54","5,751.17","1,084.48","37,339.38"
03/22/2024 03:00,"9,466.80","1,194.64","6,191.80","1,099.29","9,030.69","2,949.51","5,640.03","1,073.79","36,646.54"
03/22/2024 04:00,"9,438.53","1,179.39","6,109.73","1,115.59","8,972.47","2,907.28","5,601.49","1,069.22","36,393.69"
03/22/2024 05:00,"9,606.78","1,198.46","6,086.92","1,129.06","9,209.55","2,870.99","5,721.37","1,076.28","36,899.41"
03/22/2024 06:00,"10,111.51","1,233.91","6,152.13","1,056.45","9,854.15","2,975.34","6,017.00","1,111.05","38,511.53"
03/22/2024 07:00,"10,803.56","1,364.63","6,277.32","1,216.75","11,033.71","3,234.05","6,569.73","1,192.15","41,691.90"
03/22/2024 08:00,"11,113.78","1,408.64","6,083.52","1,114.12","11,702.99","3,318.96","6,853.10","1,241.15","42,836.27"
03/22/2024 09:00,"11,268.58","1,475.40","6,208.24","1,136.58","11,908.87","3,195.08","6,949.59","1,231.74","43,374.08"
03/22/2024 10:00,"11,522.36","1,499.23","6,509.64","1,295.28","12,092.13","3,199.27","6,901.42","1,217.53","44,236.85"
03/22/2024 11:00,"11,669.84","1,488.09","6,561.86","1,278.99","12,180.04","3,330.06","6,825.35","1,214.59","44,548.82"
03/22/2024 12:00,"11,835.95","1,497.70","6,514.95","1,263.96","12,146.80","3,569.38","6,803.28","1,193.70","44,825.71"
03/22/2024 13:00,"12,046.49","1,491.70","6,557.54","1,250.12","12,128.47","3,848.19","6,893.37","1,166.63","45,382.50"
03/22/2024 14:00,"12,390.46","1,463.44","6,610.32","1,227.72","12,050.58","4,165.49","7,061.62","1,182.61","46,152.23"
03/22/2024 15:00,"12,640.24","1,452.86","6,670.31","1,239.83","11,755.77","4,350.56","7,258.20","1,204.74","46,572.51"
03/22/2024 16:00,"12,827.64","1,437.23","6,760.63","1,244.20","11,546.10","4,542.38","7,460.49","1,229.21","47,047.89"
03/22/2024 17:00,"12,855.52","1,434.83","6,784.76","1,243.27","11,538.56","4,653.66","7,691.62","1,258.33","47,460.55"
03/22/2024 18:00,"12,602.11","1,448.18","6,770.27","1,235.41","11,563.88","4,660.19","7,844.82","1,269.30","47,394.15"
03/22/2024 19:00,"12,158.87","1,443.83","6,691.49","1,226.41","11,489.96","4,579.28","7,811.20","1,268.64","46,669.67"
03/22/2024 20:00,"11,947.80","1,453.95","6,668.71","1,218.14","11,562.17","4,297.12","7,649.20","1,255.56","46,052.65"
03/22/2024 21:00,"11,914.78","1,497.26","6,615.08","1,233.80","11,767.65","4,127.76","7,602.09","1,273.40","46,031.81"
03/22/2024 22:00,"11,647.30","1,467.50","6,490.98","1,214.46","11,566.42","3,964.38","7,327.36","1,241.75","44,920.16"
03/22/2024 23:00,"11,195.16","1,413.71","6,482.56","1,175.55","11,084.47","3,733.48","6,942.75","1,196.06","43,223.72"
03/22/2024 24:00,"10,731.58","1,348.63","6,462.88","1,135.01","10,494.13","3,418.61","6,515.30","1,152.51","41,258.65"
03/23/2024 01:00,"10,209.38","1,272.98","6,391.31","1,099.54","9,854.82","3,165.81","6,079.83","1,100.03","39,173.69"
03/23/2024 02:00,"9,834.45","1,237.63","6,375.00","1,079.04","9,423.45","3,004.88","5,763.06","1,072.03","37,789.54"
03/23/2024 03:00,"9,575.08","1,206.40","6,334.33","1,071.75","9,135.56","2,937.99","5,577.48","1,053.83","36,892.44"
03/23/2024 04:00,"9,469.37","1,205.15","6,296.49","1,076.35","9,056.99","2,854.45","5,469.12","1,053.70","36,481.61"
03/23/2024 05:00,"9,474.76","1,222.34","6,374.57","1,086.28","9,144.91","2,840.70","5,422.32","1,057.53","36,623.42"
03/23/2024 06:00,"9,585.81","1,244.87","6,450.49","1,133.43","9,522.08","2,869.25","5,530.60","1,079.16","37,415.69"
03/23/2024 07:00,"9,811.54","1,252.99","6,405.33","1,178.93","10,002.17","2,925.51","5,771.91","1,114.21","38,462.60"
03/23/2024 08:00,"10,034.39","1,329.90","6,379.26","1,229.41","10,654.12","3,035.64","6,067.46","1,159.86","39,890.04"
03/23/2024 09:00,"10,303.05","1,401.05","6,311.82","1,261.25","11,065.24","3,142.50","6,288.83","1,185.06","40,958.78"
03/23/2024 10:00,"10,602.66","1,382.84","6,326.50","1,255.86","11,322.33","3,197.34","6,405.67","1,210.28","41,703.47"
03/23/2024 11:00,"10,797.27","1,377.62","6,291.92","1,284.37","11,249.21","3,241.57","6,470.49","1,200.48","41,912.92"
03/23/2024 12:00,"10,991.48","1,322.11","6,266.43","1,270.21","11,101.73","3,294.50","6,507.99","1,170.05","41,924.50"
03/23/2024 13:00,"11,162.34","1,350.91","6,304.36","1,227.30","10,832.39","3,477.14","6,481.39","1,146.35","41,982.19"
03/23/2024 14:00,"11,382.47","1,334.00","6,330.99","1,186.81","10,665.42","3,718.71","6,532.22","1,136.24","42,286.87"
03/23/2024 15:00,"11,660.10","1,337.61","6,277.37","1,163.94","10,625.40","3,875.69","6,654.68","1,140.66","42,735.44"
03/23/2024 16:00,"12,091.83","1,378.85","6,321.08","1,164.37","10,808.94","3,984.16","6,779.07","1,154.36","43,682.66"
03/23/2024 17:00,"12,380.64","1,398.42","6,293.10","1,174.94","11,027.51","4,061.90","7,001.24","1,176.35","44,514.11"
03/23/2024 18:00,"12,556.09","1,411.78","6,187.23","1,188.21","11,210.04","4,074.09","7,202.26","1,197.27","45,026.97"
03/23/2024 19:00,"12,403.12","1,411.73","6,231.05","1,194.43","11,258.82","3,911.40","7,270.35","1,203.99","44,884.89"
03/23/2024 20:00,"12,149.08","1,380.09","6,237.69","1,206.80","11,430.84","3,824.91","7,266.23","1,215.12","44,710.75"
03/23/2024 21:00,"12,137.73","1,434.22","6,255.98","1,231.34","11,614.56","3,807.94","7,298.40","1,245.46","45,025.63"
03/23/2024 22:00,"11,885.43","1,417.52","6,275.70","1,215.22","11,386.80","3,649.79","7,086.34","1,226.06","44,142.85"
03/23/2024 23:00,"11,400.60","1,295.42","6,214.05","1,179.29","10,858.14","3,484.02","6,786.84","1,191.10","42,409.46"
03/23/2024 24:00,"10,933.24","1,200.61","6,193.34","1,146.03","10,306.14","3,279.20","6,381.80","1,148.39","40,588.75"
03/24/2024 01:00,"10,575.26","1,126.90","6,133.53","1,111.02","9,665.04","3,169.18","6,000.62","1,109.33","38,890.88"
03/24/2024 02:00,"10,246.26","1,107.98","6,118.12","1,093.01","9,289.01","2,974.06","5,699.94","1,087.12","37,615.49"
03/24/2024 03:00,"10,007.08","1,115.65","6,101.44","1,082.02","9,023.85","2,821.52","5,517.02","1,077.37","36,745.96"
03/24/2024 04:00,"9,832.40","1,060.02","6,056.29","1,073.95","8,845.11","2,778.63","5,405.50","1,067.86","36,119.76"
03/24/2024 05:00,"9,723.24","1,099.67","6,013.57","1,071.62","8,751.92","2,867.93","5,384.78","1,060.80","35,973.54"
03/24/2024 06:00,"9,798.42","1,123.03","6,019.67","1,084.61","8,885.47","2,873.73","5,436.54","1,071.41","36,292.88"
03/24/2024 07:00,"9,965.30","1,177.17","6,028.41","1,110.81","9,190.62","2,945.17","5,581.61","1,098.84","37,097.94"
03/24/2024 08:00,"10,093.16","1,240.54","6,100.05","1,141.30","9,629.64","3,010.47","5,806.53","1,133.25","38,154.95"
03/24/2024 09:00,"10,329.61","1,304.08","6,150.14","1,168.07","10,247.73","3,106.60","6,091.95","1,163.80","39,561.99"
03/24/2024 10:00,"10,682.94","1,378.29","6,096.42","1,193.16","10,763.27","3,234.02","6,405.22","1,182.57","40,935.88"
03/24/2024 11:00,"11,056.12","1,415.86","6,111.54","1,199.13","10,962.72","3,373.72","6,613.76","1,188.44","41,921.28"
03/24/2024 12:00,"11,336.36","1,369.33","6,171.28","1,190.86","11,095.35","3,516.58","6,728.67","1,200.03","42,608.46"
03/24/2024 13:00,"11,572.28","1,386.07","6,235.35","1,199.96","11,259.54","3,654.94","6,792.91","1,207.43","43,308.48"
03/24/2024 14:00,"11,640.62","1,399.37","6,265.29","1,201.39","11,133.78","3,728.15","6,810.92","1,205.24","43,384.77"
03/24/2024 15:00,"11,713.63","1,324.35","6,261.21","1,201.95","11,145.60","3,963.95","6,806.22","1,197.22","43,614.13"
